text	label
"Écologie : ""On a plutôt reculé ces derniers temps"", a estimé l'ex-ministre Delphine Batho sur BFMTV/RMC. #Batho #Écologie"	neutral
Nice skype meeting with @user ! L'écosystème startup est en train de bien bouger en Martinique. A suivre.	positive
"Lire notre dossier d'actu ""Bisphénol A"": La France a interdit, depuis le 1er janvier, le bisphénol ... http #écologie"	negative
Laboratoire culture et développement durable http Espace mutualisé de ressources et d’initiatives afin d’accompagner ...	neutral
A force de le dire, ça fini par arriver “Les banques s'invitent dans l'écosystème du « crowdfunding » http	positive
La chute d'adhérents à l'ump serait liée à un réchauffement climatique soudain. http	negative
Centre de tri de Sevran modernisé, l'écologie c'est d'abord chez nous ! http	neutral
Utiliser l'énergie solaire dans les procédés industriels, le pari de Rackam @user via @user http #Energie	positive
Oublié le tps où Le Drian écrivait au ministre de la défense se plaigant de l’armée empêchant dvpt de l’éolien en Bzh http	negative
Sinon je trouve qu'il fait un poil trop chaud pour un début de réchauffement climatique, je tiendrais pas plus que 2 décennies à ce train là	neutral
"Tour d'horizon des énergies renouvelables en 1'30""   http"	positive
1 300 espèces menacées : comment les oiseaux sont en train de disparaître dans l'indifférence générale |... http	negative
Suivi de la démarche développement durable Iso 26000 - #HAUTSdeSEINE http	neutral
#Climat #mardiDD #DD Septembre 2014 : vers une nouvelle gouvernance pour le réchauffement climatique - AGORA Le... http	positive
Les écologistes restent divisés après leur sortie du gouvernement http #Politique via @user	negative
Compte rendu de mandat 2014 du Groupe écologiste http	neutral
Marine et les éoliennes toute une histoire d'amour !	positive
L’#ONU prédit un « enfer climatique » d’ici 2050 #rechauffement http	negative
Gaz de schiste : une douzaine de permis dans les tuyaux du ministère: La ministre de l'Ecologie annonce qu'il ... http	neutral
#BTP #Durable #DD #Ecologie 11e convention Efficience énergétique du bâtiment : 21/10/14 - 21/10/14 http	positive
35 000 morses échoués sur une plage en Alaska http #Climat #Ecosysteme	negative
Pas de transition énergétique sans sortie du nucléaire http via @user Investir dans les énergies renouvelables!	neutral
Le saviez-vous? Nous sommes le principal producteur d'énergie verte appartenant à une municipalité en Ontario. http	positive
Ecologie : les renoncements de Hollande (Une Le Monde) http	negative
Savons naturels ecologiques http	neutral
Première phase validée pour la future usine de biocarburant du CEA http	positive
Italie - Ours - Attaqué par un grand prédateur : se taire ou avoir un bon avocat. La dictature écologiste !... http	negative
"1. ""La sociale-démocrate Marina Silva"": elle est absolument tout (conservatrice, écologiste, etc.) mais pas sociale-démocrate. #BFMTV #LT"	neutral
La priorité accordée sur le marché aux ressources nationales, qui mène tout droit aux énergies renouvelables, est... http	positive
La CGPME sceptique après le discours d'amour de Manuel Valls aux patrons - http - La #CGPME77 et son écosystème	negative
#ecologie SIT : 500 unités de logement pour la classe moyenne http	neutral
Mille services à inventer dans l'écosystème numérique... http par @user @user #innovation #emploi #digital	positive
La Rochelle : la colère des communistes et des écologistes contre le PS via @user http	negative
Lantier mise sur les mini-maisons et l'écologie http	neutral
@user @user Voilà pk les #énergies #vertes (#renouvelables) sont privilégiées : c'est #sansrisque, le #nucléaire, par contre ...	positive
C’est aujourd'hui le nucléaire qui a besoin du renouvelable pour combler ses défaillances http	negative
#ecologie Dompierre-les-Ormes Fête de la science ce week-end à la Galerie http	neutral
BFM Business : Transition énergétique: le Syndicat des énergies renouvelables confiant http	positive
[€] La politique freine l’essor des énergies renouvelables dans le monde, estime l’AIE http	negative
#DRE - Première commission régionale Ile-de-France du Label EcoQuartier: Le 3 octobre 2014, s'est tenue à la D... http	neutral
Pilo, la startup qui veut révolutionner le marché des piles écologiques = recharge par le mouvement http via @user	positive
L'#acidification des océans met en danger les espèces marines par @user http http	negative
Le projet européen TowerPower contrôle le vieillissement des structures d'éoliennes offshore: Le pô... http #écologie	neutral
@user espèce protégée. !-)	positive
Le Canada n'atteindra pas son objectif de réduction des gaz à effet de serre http	negative
Le président Wally Smith @user et @user vont maintenant presenter le Prix de développement durable #dfcplc14	neutral
Ma température augmente comme le réchauffement climatique	positive
Frênes en péril dans l'Ain : l'espèce est menacée par un champignon http (@user) http	negative
"Et dans le planning ça va de ""phréatomagmatisme"" à ""écosystème forestier"" en passant par ""fromages"" #NoFake"	neutral
Mon édito de la semaine dans le Radar - Énergie éolienne: une entente prometteuse, un débat nécessaire http	positive
Il a fait un peu froid la semaine passée, preuve que le réchauffement climatique est une idée d'écolo gauchiste borné!	negative
Innovation : des tuiles transparentes pour capter l'énergie solaire http @user #energie	neutral
Une BD bien sympa et surtout bien faite. On dit merci à #intermarché de défoncer la biodiversité sous-marine http	positive
L'abandon de l'écotaxe oblige contribuable à débourser 1 Md€ pour dédommager Ecomouv. En + de hausse du gazole. C'est ça l'écologie punitive	negative
"Schwarzenegger : ""Le changement climatique n'est pas une fiction"" @user #Road2Paris2015 http"	neutral
#LaTeste Les avis divergent sur l’avenir du banc d’Arguin: Les écologistes ont émis un avis favorable au proje... http	positive
#Durable Projet de loi à l'Assemblée : le titre IV consacré à la lutte contre les gaspillages et la promotion ... http	negative
La Ligue des droits et libertés et le Réseau Québécois des groupes écologistes appellent la population du Québec... http	neutral
Worshop sur le bruit des #éoliennes organisé à Malmõ en Suède 9-10 décembre 2014 EWEA technology 2è éd. http	positive
1 300 espèces menacées : comment les oiseaux sont en train de disparaître dans l'indifférence... Au #Gabon, on... http	negative
Le Cap Vert à Samoa pour le rendez-vous décennal des Petits États insulaires en développement  http #ecologie Mediaterre	neutral
Carbone4 a réalisé une étude de synthèse à vocation pédagogique sur les trajectoires énergétiques françaises. Le doc: http	positive
Si on n avait pas suivi aveuglément les écologiste on aurait entretenu les centrales et on n en serait pas là #controverse	negative
@user écologiste	neutral
Invention de la première cellule solaire qui stocke l’électricité http	positive
@user De toute façons les juifs, c'est comme le réchauffement climatique, c'est une fête commerciale ...	negative
JE VIENS D'ACCOUCHER &lt;3. http	neutral
"Un élève de l'ISEN de la majeure Énergie :""on a de la chance être en Bretagne, une région qui mise vraiment sur les énergies renouvelables!"""	positive
Des venins contre le cancer | ! http #Biodiversité #Santé #Animaux #Environnement #Sciences #Ecologie	negative
Une délégation franco-allemande visite le chantier de la passe à poissons de Strasbourg sur le Rhin - DREAL Alsace http	neutral
Cinq éoliennes en plus, un nouveau souffle sur la plaine de l'Orbieu - http	positive
1 300 espèces menacées : les #oiseaux sont en train de #disparaître http via @user. J'en suis témoin dans ma campagne.	negative
.@user : pas de gaz de schiste - aujourd'hui le nouveau modèle énergétique c’est la montée en puissance des énergies renouvelables	neutral
Merci @user pour RT Fontaine-Daniel : une si belle #histoire http #Mayenne #villageprefere #utopie #ecologie #social	positive
Le Canada est un mauvais citoyen planétaire. Il ratera sa cible de réduction des GES et de loin #Harper http via @user	negative
Bondy Ecologie: LA TENTATION DU SCHISTE : Projection débat en prés... http	neutral
Énergie solaire. Un champ de 17 300 panneaux bientôt opérationnel http  #energie #solaire	positive
@user dommage qu'il soit plus facile de mettre à mort des espèces  protégées que de mener de vraies réformes.	negative
#Méditerranée : bientôt des éoliennes flottantes en mer ! ►► http #eolien	neutral
#economie Une cellule solaire capable de stocker son énergie ! http	positive
@user  pourquoi une pétition contre le changement climatique si vous etes meme pas capable de traiter un simple dossier citoyen	negative
«Prévision des énergies renouvelables» Colloque International @user le 22/10 http http	neutral
Préparer l’Île-de-France au changement climatique : l’IAU sensibilise les professionnels de la ville http	positive
On peux Vendre du vent , regarde les eoliennes	negative
Stage Maitrise d œuvre sur centrales électriques renouvelables http #Vivastreet via @user	neutral
@user Et vu l'oseille investi ds les appli et écosystème android, ils ont sorti ça tp tard pr m'y intéresser maintenant... #TooLate	positive
#Bourdindirect écouter Ségolène royal parler d écologie, c'est comme écouter ribery parler de physique quantique et Bourdin qui acquiesce!	negative
#Afrique #EnergieVerte: La solution @user permet d'approvisionner les collectivités isolées #électricité #Energie http	neutral
un bon résumé des débats entre les ≠ partis écologistes http	positive
#ecologie Le dispositif d'autorisation de destruction du loup en cours d'expérimentation http	negative
Santé : 250 000 décès de plus par an à partir de 2030 à cause du changement climatique - Bioaddict http	neutral
Géothermie haute température : un permis exclusif de recherches prolongé dans le Bas-Rhin : http	positive
@user : L’énergie éolienne, la grande escroquerie ! #EELV @user @user  http http	negative
@user  A @user, les Aixois roulent au #GNV et respirent dans un #territoiredurable http	neutral
#Vidéo : Un éléphant, ça aide énormément - Sciences et Avenir http #Biodiversité #Animaux #Ecologie #Environnement	positive
@user Mais les gens s'en branle que le réchauffement climatique tue des animaux. Il comprendront que trop tard quand ça les turas eux.	negative
#biodiversité Le Capitaine Paul Watson, fondateur de Sea Shepherd est en France!!! - Sea Shepherd FR http	neutral
Notre patrimoine fromager est de plus en plus menacé. Jusqu'à mon dernier souffle, je défendrai les fromages au... http	positive
"Donc pour développer des mesures écologiques en France il faut d'abord monter une ""armée des 12 singes"" qui effraie le gouvernement."	negative
En vacances en Bretagne ... sans voiture !  http #ecologie Mediaterre	neutral
Vive énergies renouvelables  :D youuuupi =&gt; STEG :ppp	positive
Des lauréats du Nobel sonnent l'alarme sur l'état de la #planète http	negative
« Les valeurs du secteur des énergies renouvelables dans le monde » par Gilles Bazy-Sire : http via @user	neutral
Une cellule solaire capable de stocker son énergie ! - L'énergie d'avancer http #solaire	positive
Fiasco énergétique – Echec économique &amp; social du développement durable, paradigme idéologique dominant en Europe http	negative
Réflexions sur l’écosystème des startups technologiques de montréal by @user #montreal http via @user	neutral
Fête de la terre. L'écologie à l'honneur jusqu'à dimanche - Ouest-France: Ouest-FranceFête... http #ecologie #eco #bio	positive
@user @user Une attaque en règle contre tous les cyber-humanistes, les crypto-anarchistes, et les ecologistes. Enfin, le prosélitisme à	negative
"""L'écologie ressemble a un canard qui court avec la tête tranchée"" écrit Guille-Escuret (L'Ecologie Kidnappée) http"	neutral
Les entrepreneurs des énergies renouvelables satisfaits du maintien de @user à l'Energie ►►http #ENR	positive
Changement climatique Inondations à Nîmes les écoles évacuées via @user http	negative
Fraîchement postée ce matin: notre itw de Yannick Rumpala, qui mêle les imaginaires de science fiction et d'écologie http	neutral
#EnergiesRenouvelables : bientôt des appels d'offres pour inciter au financement participatif http via @user	positive
Des autobus @user qui roulent au biodiesel provenant d'huile volée! #Enquete	negative
Le recyclage à l'infini n'existe pas, l'économie complètement circulaire non plus http ITV de Philippe Bihouix	neutral
3 bébés lions sont nés cet été 2014 à la Citadelle de besançon, une nouvelle fraterie du couple de lions Tejas et Shiva, espèce protégée	positive
Le Canada va presque certainement manquer ses objectifs de réduction des gaz à effet de serre	negative
Le climat de la France au 21è siècle : actualisation des projections (via @user) http	neutral
Dans LeGuardian, des associations écologistes remportent la gestion du .eco - http	positive
Mystère comment une pensée chemine pour arriver a l'homophobie en partant des idées écologiques de #ManifPourTous argumentez #ManifDeLaHonte	negative
Maroc: 519 millions $ de la Banque mondiale pour la centrale solaire Noor – Ecofin http	neutral
Plan de relance du logement : #transitionénergétique et #croissanceverte - http via @user	positive
Tous les sacs plastique ne seront pas interdits http via @user #Environnement #Déchets #Ecologie #Pollution	negative
Deux invités : Yannick Blanc, préfet de Vaucluse et Olivier Florens, conseiller général écologiste.	neutral
Actus dvpt durable  : Projet de loi à l'Assemblée : le titre VI sur la sûreté nucléaire est adopté: Les député... http	positive
Communiqué de presse des Jeunes Ecologistes Non à la répression contre la ZAD du Testet ! Face à la violence... http	negative
#Veille Windows Phone : écosystème fragmenté et dominé ( pour le moment ) par Nokia http http	neutral
Une cellule solaire capable de stocker son énergie !: Si l’énergie solaire est prometteuse, elle reste encore ... http	positive
c'est bien beau de parler de réchauffement climatique mais, l'hiver a été rude cet été !	negative
Changement climatique : et à la fin il ne restera que les femmes http	neutral
Le réchauffement climatique existe bien, lié à l'activité humaine #ConfPB2014	positive
#MAYDAY #FROMAGE #PATRIMOINE #FRANCE Le fromage, espèce menacée via @user http	negative
MEDD L'emploi dans les métiers de l'économie verte: L'essentiel sur...l'environnement http	neutral
Préservation de la biodiversité: Cemex et la LPO reconduisent leur partenariat http	positive
L'ecologie c l'enjeu majeur de demain les gens le comprennes pas ump ps c fini tout ca #lgj	negative
#applepicking with my monkeys!#sundayfunday @ Vergers écologiques philion http	neutral
Un domaine viticole bordelais #bio devient Refuge LPO pour protéger la #biodiversité http	positive
#news Polémique autour de l’abattage massif des bouquetins de Haute-Savoie: Pour lutter contre la brucellose, ... http	negative
Le point culminant de la Suède sur le point de passer en deuxième position http	neutral
Les écologistes applaudissent la décision de Ségolène Royal, ministre de l’Ecologie, du Développement durable et... http	positive
Accords de libre-échange Canada et États-Unis : la farce et les mensonges continuent - Yannick Jadot | @user http	negative
Union Africaine : programme Genre, Paix et Sécurité 2015-2020  http #ecologie Mediaterre	neutral
Forte hausse des raccordements éolien et photovoltaïque: Les raccordements d'éoliennes et de panneaux solaires... http	positive
Nucléaire et changement climatique : Stop aux idées reçues ! - Réseau Sortir du nuc... | @user via @user http	negative
@user @user l'article parle du dév. des énergies renouvelables dans le monde...	neutral
#Produits #BTP #Bâtiment Lacampagne et Locatlas se penchent sur le traitement des déchets http	positive
Barrage du Tarn, ferme des mille vaches: de nouveaux conflits pour le développement durable http via @user	negative
#bourse Écologie : les raisons d’espérer… ou pas: [Replay 28'] La Tribune publie chaque jour des ... http #banquissimo	neutral
Parc #éolien: entente conclut entre Port-Cartier la compagnie Système d'énergie renouvelable Canada: http #CoteNord	positive
Schiste : le collectif fertois inquiet - http - Informations en Seine et Marne - FilRouge #CGPME77	negative
Appel à projets 2014 - 2015 : repeuplement de l’anguille Le plan national de gestion de l’anguille prévoit de... http	neutral
@user  concernant le mythe du rechauffement climatique, je suis assez d' accord avec vous, Cabrol.	positive
@user ils osent encore ,ces cons de chasseurs parler d ecologie?j hallucine!Seul l ONF devrait se charger de l ecologie !	negative
10 indicateurs clés de l'environnement - Édition 2014 : http	neutral
Les écologistes de Boulogne-Billancourt soutiennent les Familles de la Cité Pierre Grenier http	positive
"LGV Poitiers-Limoges : ""Inutile et dispendieuse !"", selon les écologistes et la gauche radicale http #nouvellerepublique"	negative
L'Ademe publie l'édition 2014 des chiffres-clés des #déchets http	neutral
14 immeubles de #Paris3 auront 1 diag #developpement #Durable grâce à @user . C est peu ms ils deviendront exemplaires! Cc @user	positive
L'une des nouvelles crises que l'on a tendance à laisser de côté et on a tort : le changement climatique. @user #BarnierScPo	negative
#BTP #Durable #DD #Ecologie Accessibilité : deux appels à candidatures encore ouverts http	neutral
les autorités argentines diminuent l'émission de CO2  L’Argentine réduit ses   http  #actualiteargentine #argentine	positive
"Fini de jouer? ""@user: Actuellement, la neige est noire au Groenland. Et c’est inquiétant http http"	negative
PACA - Les éoliennes ne sont pas dans le vent : http	neutral
"""Au pays du citarum, l'écologie est un luxe."" #envoyespecial"	positive
L'expansion des #énergie #renouvelable dans le monde pénalisée par les incertitudes réglementaires | http #PLTE #éolien	negative
"New post: ""Aller plus vite, grâce à l’écosystème Ad-IX™ d’Equinix"" http #pressmyweb"	neutral
@user @user ...et discernement: l'écologie, c'est lutter contre la pollution, pas contre les technologies propres et sûres !!!	positive
#ECOLOGIE  Les oiseaux sont en train de disparaître dans l'indifférence générale  La #FIN_DU _MONDE est pour demain-&gt; http	negative
"""@user: Video: expliquant la première unité d injection de @user dans l Ouest http simple economique écologique"	neutral
#agreg #mer #SP 80 éoliennes du parc de Global Tech ont été installées avec succès http cc @user v @user	positive
Et bonne journée RT @user Actuellement la neige est noire au Groenland. Et c’est inquiétant http http	negative
Fil Rouge Web : la CGPME et son écosystème - http	neutral
#Biodiversité : La fourmi rousse : une étrange technique d'attaque http	positive
Canada:C'est sans surprise que le Canada va de nouveau faillir sa cible d'abaisser ces émissions de gaz à effet... http	negative
Le livre numérique dans les bibliothèques publiques (Aldus) | @user via @user http	neutral
Interxion passe au 100 % renouvelable: Data center. L’entreprise couvre l’intégralité de la consommation élect... http	positive
#Bordeaux Trop d'argent dans la Garonne : la biodiversité du fleuve menacée par une pollution aux métaux http	negative
Si seulement on pouvait avoir de l'énergie verte au Gabon... #SaveTheArctic	neutral
#ecologie Sénat : la corbeille des mariés centristes bien remplie http	positive
#Energie éolienne : la grande escroquerie #transitionénergétique @user @user http	negative
Le développement énergétique de Djibouti restera focalisé sur la géothermie - Ecofin http	neutral
Conseil des ministres 40 milliards F CFA à mobiliser pour promouvoir l'énergie solaire Le Conseil des ministres... http	positive
Mode veille : un gâchis planétaire de 60 Milliards d €/an http via @user @user http	negative
la version moderne, c'est des Eoliennes ;-) http	neutral
Eric Thouzeau a été élu président d'Air Pays de la Loire: A 60 ans, Eric Thouzeau, conseiller régio... http #écologie	positive
@user c'est une blague ? Mr Humvee en personne qui défend l'écologie! LOL	negative
Il applique le #crowdfunding au développement durable : http	neutral
#DD #RSE Exaptation: rendre opérationnel le développement durable dans votre entreprise http	positive
#people 35 000 morses s’échouent sur une plage d’Alaska http #environnement	negative
Connaître et maîtriser les outils d’analyse et de diagnostics des principaux #écosystèmes et structures paysagères http	neutral
"Autorisation unique ""loi sur l'eau"" : le Medde publie une fiche récapitulative: Le ministère de l'E... http #écologie"	positive
(possible, même un peu drôle, sans blagues) &gt; Comprendre le changement climatique en 2 mn Firefox http	negative
Une maison écologique à Nacka - http via @user	neutral
Comment évolue l'écosystème startup Parisien depuis 5 ans ? - http http	positive
#Intempéries : une période à #risque dans le sud-est de la France du 9 au 14 oct. | #vigilance @user @user http	negative
#ojeu #notice 90000000 Le Luc-en-Provence:Services d'évacuation des e… l'enlèvement et le traitement des déchets dan… http	neutral
Pour toi @user Comprendre le réchauffement climatique en 4 minutes http via @user	positive
:-( RT @user: Actuellement, la neige est noire au Groenland. Et c’est inquiétant http http	negative
L’examen technique du barrage hydroélectrique de Sarrans touche à sa fin http	neutral
L'énergie solaire fêtée en musique au “Moroccan Sun festival” à Ouarzazate http	positive
CATASTROPHE CLIMATIQUE!!!! Que l'on ne vienne pas me dire le Changement Climatique n'existe pas! (certainement... http	negative
La centrale hydroélectrique de Moukoukoulou et le réseau de transport Ht de la Bouenza seront révisés: CONGO... http	neutral
#Énergie solaire : Un champ de 17 300 panneaux bientôt opérationnel http http	positive
En d'autres temps, tous les penseurs conseillaient d'être focus ! #Google est un écosystème ! #dingue !!! http	negative
Ecotaxe : Royal roule pour les routiers http #Ecotaxe #Ecologie	neutral
Abandonner l'écotaxe le jeudi et recevoir Schwarzenegger le lendemain pour parler de lutte contre le réchauffement climatique... Logique.	positive
#assnat c'était le temps que l'on questionne de gaspillage d'argent avec les projets du bâtisseur,La Romaine.Pas mal pire que les éoliennes	negative
#ONPC Cécile Duflot, quand elle commence à parler, c'est une sorte d'énergie renouvelable sans fil, rien pour l'arrêter.	neutral
Eoliennes en mer : une convention signée au Havre avec Areva pour favoriser le recrutement local : http #Rouen	positive
Nous avions eu un gros débat familial sur l'intérêt et le danger écologique de foutre un truc de plus dans les toilettes... #lasttweet	negative
En réunion avec Sébastien Cartier, Maire-Adjoint en charge de l'Écologie. http	neutral
#BTP #Durable #DD #Ecologie Bâti / Protéger les surfaces vitrées en phase de ravalement http	positive
@user @user Mais non voyons, les pb écologiques des pays développés ont été inventés par ces foutus gauchistes.	negative
Atelier DD, énergies renouvelables &amp; nouvelles énergies stand Pôle emploi #68èmefoiredeChâlons @user #poleIAR http	neutral
RT @user:  #StLaurent constitue #écosystème unique d'une grande richesse biologique #polqc http http	positive
Ecotaxe suspendue : « un mauvais signal pour l’écologie »: Interrogé lors de l'émission Preuve par 3, François... http	negative
#Sénat @user devient présidente de la commission culture @user devient président de la commission développement durable #UDI	neutral
@user Félicitations, nouvelles de nouvelles technologies d'énergie renouvelable sont toujours les bienvenus	positive
"@user c'est très bien, un peu light pour l'appel à projet ""territoires 0 gaspillage 0 déchet"", dommage! http"	negative
Nous le verrons prochainement dans le cours sur le développement durable http	neutral
Forages à #Cacouna: Québec a fait preuve de complaisance, estiment les environnementalistes |... http	positive
L'écologie ça fatigue http	negative
proie, exosphère, réchauffement climatique, technologie @user en 5 lignes http	neutral
"#Energie RT""@user: Près de #Tarbes, l'usine de traitement des déchets autorisée pour produire du #gazvert http"	positive
Le finalité d'un trop grand nombre d'écologistes est de vendre des images qui frappent, même si ce sont des foutaises...	negative
Tunisie: Quatrième conférence sur le changement climatique et le développement en Afrique - Les outils… http #Afrique	neutral
@user @user car c'est une écologiste réaliste et de conviction	positive
Fiasco énergétique – Si vous ne vous intéressez pas à l'écologisme, ce dernier s'occupe par contre beaucoup de vous! http	negative
REP : un besoin d'harmonisation au niveau européen, selon BIO by Deloitte: Un rapport, réalisé par ... http #écologie	neutral
@user en résumé #defisdelactu normes écologiques + promoteurs + sans doute culture/communauté entrainent ce type de logement. Merci !	positive
"On se fait maintenant expliquer pourquoi on se fait ROULER pour ""notre bien"" avec les #éoliennes #HydroQuébec à #rdieconomie #RadioCanada"	negative
Var : les #gendarmes vont patrouiller en voiture électrique http via@francebleu.fr	neutral
#Energie #Renouvelable : l'#Inde s'apprête à accueillir le 1er Sommet Mondial des #Investisseurs http #COP21 #equity	positive
@user maudit réchauffement planétaire. .	negative
Une cellule solaire qui stocke sa propre énergie http	neutral
Le Festival marin des Escoumins: une excellente façon de découvrir l'écosystème du St-Laurent. @user http	positive
#Tramway : Travaux de nuit  et crises de nerfs à #Marseille http #Marseille140	negative
Écologie : quand il pleut en ville, il pousse des milliers de voitures ... #bouchons #ggrrr	neutral
L'an prochain faut que j'aille a l'écosystème ça avait vraiment l'air d'être une tuerie phénoménale	positive
"4/ ""Les écologistes sont pour la PMA mais contre les OGM. C'est hypocrite."" #ManifPourTous http"	negative
Els 676 alumnes de les escoles Pau Vila i @user van recollir el passat curs 678 litres d'oli residual de cuina per produir biodièsel	neutral
Le prix Pinocchio du développement durable, par @user, ce sera le 18 novembre. http #écologie	positive
Forages à Cacouna : la Cour rejette la requête des groupes environnementalistes - http #Environnement #Energie #Québec	negative
Réchauffement climatique : le point culminant de la #Suède sur le point de passer  en deuxième position  http #Sciences	neutral
Hello @user Merci du RT pour RT Fontaine-Daniel : une si belle histoire - http  #utopie #ecologie #social #histoire	positive
Plus de pubs que de football.  Plus de critiques que de louanges. Plus de ragots que d'infos. Vraiment une émission d'escrocs.  #CFC	negative
Des éoliennes... http	neutral
Nicolas Stern et la lutte contre le réchauffement n'est pas l'ennemie de la croissance  http via  #environnement #ecologie	positive
".@user ""L'abandon de l'#Ecotaxe: un nouveau signal du manque d'intérêt du gouvernement pour les questions d'écologie"" http"	negative
Un village landais bientôt chauffé avec des carottes: http	neutral
Quand l'élégance et le design rencontrent l'écologie : l'accord parfait des Green Hotels Paris ! http	positive
Manifestation contre les parcs d’éoliennes industrielles à Foix: Une centaine d’opposants à un projet de parcs... http	negative
Le 1er écosystème aquitain d'immersion des #startups en environnement client @user vient de naître http	neutral
Invention de la première cellule solaire qui stocke l’électricité | L’ENERGEEK : l ‘énergie facile en quelques… http	positive
Révolte et morts suspectes autour des champs d'éoliennes mexicains - Le Nouvel Observateur http	negative
A l'échelle du globe, le coût des énergies renouvelables concurrence les énergies fossiles http	neutral
L'obligation, prévue en janvier 2015, de mesurer la qualité de l’air dans les #crèches est repoussée  http #prévention	positive
@user A mon sens, ce n'est pas en taxant les transporteurs que l'on fait de l'écologie, on assassine pas les transporteurs ainsi !	negative
Analyse du marché et des emplois éoliens en France (étude de France Energie Eolienne, observatoire éolien) http	neutral
Des batteries écologiques pour résoudre les problèmes du moment | @user via @user http	positive
RT @user Invités à La Rochelle, communistes et écologistes sans merci http	negative
#ecologie Formations en environnement http	neutral
Marlux s'engage aussi pour l'environnement : http #écologie #NF	positive
@user efficace (sortir du gouvernement?)juste (procès d'intention à Valls?) responsable (de quoi?) ecologiste? Je vois pas non plus	negative
Publié ce 7 octobre, le panorama des énergies renouvelables 1er semestre 2014 (SER, RTE, ERdF, ADEeF) http	neutral
Corinne Lepage : Investir dans les énergies renouvelables - Journal des Professionnels   En matière d'énergies... http	positive
“ Un vautour royal, espèce menacée originaire d'Amérique centrale et du sud, au zoo de LA http  Il a l'air un peu con...	negative
La ministre de l'Ecologie, Ségolène Royal tient à imprimer sa propre marque écologique http via @user	neutral
Paris et les Parisiens seront au rendez de la #COP21 et se mobiliseront contre le réchauffement climatique. http	positive
Interdire les sacs plastiques et les couverts plastiques jetables. On sent l'ambition démesurée de la France dans l'écologie.	negative
#Sénatoriales : deux candidats #EELV en #Ardeche. http	neutral
"Sur le tshirt de mon prof d'écologie fonctionnelle ""in tartiflette we trust"" enooooorme 😂"	positive
@user @user @user non on va les confondre avec les éoliennes !	negative
RFA:Énergie via éolien/solaire:52% courant électrique à l'horizon 2030! LT Veya 29/08/14	neutral
Des batteries écologiques pour résoudre les problèmes du moment : http	positive
L'union de la Gauche aux abois. Même une partie non négligeable du PS est divisé sur la politique du Gvt Valls 2. http	negative
Si ces 35 000 morses peuvent pas vous convaincre le changement climatique est réel, je ne sais pas quoi vous dire:M/J http	neutral
Le Bocal Local, l'#insertion sociale au service du #développement durable! A financer en masse sur @user http #Bordeaux	positive
« Les #méduses sont un signe de mauvaise santé de l’écosystème » selon #PhilippeCury- http via @user #surpêche	negative
C’est à la Riviera que j’ai senti les déchets toxiques.	neutral
".@user : ""Agir pour notre pays, pour nos enfants, voilà ce que c'est l'écologie"" #RTLMatin"	positive
#Géothermie haute température : un permis exclusif de recherches prolongé dans le Bas-Rhin |  http via @user	negative
Un dispositif de stockage de l'#énergie solaire va être testé à #Lausanne #DD  http	neutral
le #CFC c'est vraiment la meilleure émission de foot!	positive
#schiste: Nommé à l’Energie et au Climat, l’Espagnol Miguel Arias Cañete a subi la foudre des écologistes en... http	negative
Enlèvement et traitement des déchets  en provenance des déchèteries: SECTION I : POUVOIR A... http via trouveunjob2012	neutral
#EnR : bientôt des appels d'offres pour inciter au #financement participatif http	positive
"S'il faut donner un chiffre...""1000 Mds$/an d'ici la fin du siècle"", le coût de #acidification #Oceans @user http"	negative
Je viens de lire Un bar de Waterloo s'attire les foudres de Gaia sur #7sur7_be. http	neutral
#EELV  #Gard La liste écologiste pour les sénatoriales a été validée hier soir à Paris	positive
Scandale des éoliennes : corruption des élus et conflits d'intérêts = http	negative
Le #chauffage par le #sol et par les murs → Les 5 questions à se poser ! #immobilier #ecologie http	neutral
« Les bactéries sont un peu les éboueurs de l’océan. » | http #Environnement #Ecologie #Océans #Déchets #Pollution	positive
L'Australie abolit sa taxe carbone. À quand le crime écologique pour Abbott qui roule pour les lobbys ? http	negative
Le piège de l’énergie verte @user http via @user PEUPLE	neutral
Energies renouvelables : La stratégie marocaine saluée par les experts mondiaux  http	positive
Le réchauffement climatique menace la sécurité alimentaire en #Afrique  http	negative
Elsingor  distributeur de solutions photovoltaiques http	neutral
@user @user  je suis d'accord ,nous faisons tous et toutes partie de l'écosystème l'un ne va pas sans l'autre c'est surtout ca	positive
Ecologistes et communistes dénoncent le virage libéral du #PS à La Rochelle ! #UEPS2014  http via @user  @user	negative
Réchauffement climatique : le point culminant de la Suède sur le point de passer en deuxième position | Atlantico.fr http	neutral
Une étape prometteuse vers de l’énergie solaire à toute heure : http	positive
PATRIMOINE• Le fromage, espèce menacée http	negative
Le réchauffement #climatique pourrait bientôt causer 250 000 décès de plus par an: http	neutral
Des tuiles transparentes pour capter l’énergie solaire sur les toits – http http	positive
Idée à méditer : remplacer les politiques par des éoliennes. En plus de brasser du vent, ils nous seraient enfin utiles. #Ecologie #Energie	negative
RT @user: Remise de la médaille Luc Hoffmann pour la #science et la #conservation des #zones_humides http	neutral
Gros engagement des députés écologistes sur la loi #TransitionEnergétique Spéciale dédicace @user acteur de l'ombre + co-rapporteur	positive
"Pour @user, les éoliennes ""détruisent le paysage"". C'est vrai que les centrales nucléaires ... Cc @user #DirectAN"	negative
